# Distribution of neutrino fluxes in the B16(GS98) standard solar model model.
#
# arXiv:1611.09867
#
# Columns in the Table below represent:
#
# 1) Radius of the zone in units of one solar radius
# 2) Temperature in units of 10^6 deg (K)
# 3) Logarithm (to the base 10) of the electron density in units of
#   cm^{-3}/N_A, where N_A is the Avogadro number
# 4) Mass of the zone with the given radius in units of one solar mass
# 5) Fraction of pp neutrinos produced in the zone
# 6) Fraction of pep neutrinos produced in the zone
# 7) Fraction of hep neutrinos produced in the zone
# 8) Fraction of beryllium 7 neutrinos produced in the zone
# 9) Fraction of boron 8 neutrinos produced in the zone
# 10) Fraction of nitrogen 13 neutrinos produced in the zone
# 11) Fraction of oxygen 15 neutrinos produced in the zone
# 12) Fraction of florine 17 neutrinos produced in the zone
#
# FORMAT: (f6.4,tr1,f6.3,tr1,f5.3,tr2,9(e14.8,tr2))

0.0600 14.531 1.929  4.56803449e-04  5.45528890e+00  7.36924186e+00  3.07012511e+00  1.30732211e+01  1.46315409e+01  1.07242425e+01  1.45314936e+01  1.45463211e+01  
0.0605 14.515 1.928  4.64876968e-04  5.54001231e+00  7.46631657e+00  3.13011050e+00  1.31264754e+01  1.44979189e+01  1.06668401e+01  1.44537859e+01  1.44426883e+01  
0.0610 14.499 1.927  4.70529689e-04  5.59524301e+00  7.52316802e+00  3.17380833e+00  1.31073350e+01  1.42870799e+01  1.05519719e+01  1.42982142e+01  1.42617666e+01  
0.0615 14.482 1.925  4.77874244e-04  5.67004865e+00  7.60587995e+00  3.22896891e+00  1.31312879e+01  1.41238908e+01  1.04720127e+01  1.41899447e+01  1.41282043e+01  
0.0620 14.466 1.924  4.80249175e-04  5.68535997e+00  7.60846410e+00  3.25051396e+00  1.30162051e+01  1.38149805e+01  1.02830424e+01  1.39339618e+01  1.38482148e+01  
0.0625 14.450 1.923  4.89922124e-04  5.78665406e+00  7.72567773e+00  3.32154287e+00  1.30947918e+01  1.37094684e+01  1.02458958e+01  1.38837082e+01  1.37724352e+01  
0.0630 14.434 1.922  4.94488457e-04  5.82686681e+00  7.76087488e+00  3.35790335e+00  1.30332819e+01  1.34620678e+01  1.01014926e+01  1.36881162e+01  1.35533282e+01  
0.0635 14.417 1.921  4.99455200e-04  5.87134620e+00  7.80143342e+00  3.39698946e+00  1.29796588e+01  1.32240849e+01  9.96377132e+00  1.35015792e+01  1.33434483e+01  
0.0640 14.401 1.920  5.06792334e-04  5.94314190e+00  7.87786619e+00  3.45222082e+00  1.29840555e+01  1.30460042e+01  9.87089457e+00  1.33758106e+01  1.31938313e+01  
0.0645 14.384 1.918  5.12872590e-04  5.99954568e+00  7.93345721e+00  3.49885891e+00  1.29527804e+01  1.28350786e+01  9.75233639e+00  1.32152422e+01  1.30104529e+01  
0.0650 14.367 1.917  5.18764427e-04  6.05314899e+00  7.98495416e+00  3.54418863e+00  1.29136472e+01  1.26186399e+01  9.62892402e+00  1.30480968e+01  1.28210364e+01  
0.0655 14.351 1.916  5.26515476e-04  6.12782958e+00  8.06380325e+00  3.60222028e+00  1.29171558e+01  1.24454767e+01  9.53799120e+00  1.29249662e+01  1.26752119e+01  
0.0660 14.334 1.915  5.29000186e-04  6.14058759e+00  8.06086585e+00  3.62413075e+00  1.27894948e+01  1.21507016e+01  9.35249586e+00  1.26736917e+01  1.24045387e+01  
0.0665 14.317 1.914  5.36921667e-04  6.21602699e+00  8.13984932e+00  3.68332148e+00  1.27901210e+01  1.19770576e+01  9.26033542e+00  1.25488970e+01  1.22575993e+01  
0.0670 14.300 1.912  5.44713344e-04  6.28912836e+00  8.21527901e+00  3.74155496e+00  1.27839485e+01  1.18004207e+01  9.16487975e+00  1.24196392e+01  1.21069557e+01  
0.0675 14.283 1.911  5.47104923e-04  6.29926717e+00  8.20818079e+00  3.76258256e+00  1.26493476e+01  1.15102612e+01  8.97977763e+00  1.21688966e+01  1.18387589e+01  
0.0680 14.266 1.910  5.56281302e-04  6.38706224e+00  8.30187200e+00  3.83030451e+00  1.26681826e+01  1.13587243e+01  8.90299235e+00  1.20649403e+01  1.17132714e+01  
0.0685 14.249 1.909  5.61073655e-04  6.42368702e+00  8.32866053e+00  3.86770473e+00  1.25847034e+01  1.11209305e+01  8.75697420e+00  1.18671637e+01  1.14976913e+01  
0.0690 14.232 1.907  5.66692033e-04  6.46922022e+00  8.36668112e+00  3.91074880e+00  1.25174318e+01  1.08994650e+01  8.62312873e+00  1.16858816e+01  1.12984756e+01  
0.0695 14.215 1.906  5.73326077e-04  6.52571015e+00  8.41850438e+00  3.96073161e+00  1.24699451e+01  1.06976060e+01  8.50403655e+00  1.15245938e+01  1.11190632e+01  
0.0700 14.197 1.905  5.81141794e-04  6.59488045e+00  8.48625688e+00  4.01878767e+00  1.24451102e+01  1.05180972e+01  8.40176120e+00  1.13860957e+01  1.09622096e+01  
0.0705 14.180 1.904  5.84130990e-04  6.60858281e+00  8.48236411e+00  4.04331569e+00  1.23155133e+01  1.02551784e+01  8.23124880e+00  1.11551211e+01  1.07172403e+01  
0.0710 14.163 1.902  5.91643446e-04  6.67297096e+00  8.54319101e+00  4.09913594e+00  1.22786667e+01  1.00698267e+01  8.12279079e+00  1.10082441e+01  1.05531799e+01  
0.0715 14.145 1.901  5.97492675e-04  6.71782378e+00  8.57865177e+00  4.14328643e+00  1.22051338e+01  9.85863658e+00  7.99210916e+00  1.08312491e+01  1.03610361e+01  
0.0720 14.128 1.900  6.02929736e-04  6.75738567e+00  8.60705095e+00  4.18446417e+00  1.21212716e+01  9.64223845e+00  7.85616070e+00  1.06471156e+01  1.01626566e+01  
0.0725 14.110 1.899  6.09930255e-04  6.81377995e+00  8.65653888e+00  4.23639036e+00  1.20664952e+01  9.45145834e+00  7.74022116e+00  1.04900990e+01  9.99064999e+00  
0.0730 14.092 1.897  6.17397542e-04  6.87456883e+00  8.71122259e+00  4.29140704e+00  1.20185176e+01  9.26960463e+00  7.63036575e+00  1.03413283e+01  9.82719254e+00  
0.0735 14.075 1.896  6.20422186e-04  6.88520230e+00  8.70212280e+00  4.31535958e+00  1.18831270e+01  9.02534206e+00  7.46745096e+00  1.01206441e+01  9.59631018e+00  
0.0740 14.057 1.895  6.27432484e-04  6.93956231e+00  8.74798996e+00  4.36698140e+00  1.18219311e+01  8.83813076e+00  7.35143208e+00  9.96351862e+00  9.42586160e+00  
0.0745 14.039 1.894  6.34698896e-04  6.99591424e+00  8.79600484e+00  4.42021672e+00  1.17634576e+01  8.65675784e+00  7.23892984e+00  9.81115927e+00  9.26065297e+00  
0.0750 14.021 1.892  6.39710284e-04  7.02662613e+00  8.81150673e+00  4.45754683e+00  1.16618656e+01  8.44809365e+00  7.10206893e+00  9.62578447e+00  9.06511362e+00  
0.0755 14.003 1.891  6.45859924e-04  7.06920149e+00  8.84160295e+00  4.50267695e+00  1.15793567e+01  8.25575798e+00  6.97801826e+00  9.45777118e+00  8.88641331e+00  
0.0760 13.985 1.890  6.51730283e-04  7.10799960e+00  8.86669213e+00  4.54568781e+00  1.14903643e+01  8.06228935e+00  6.85174649e+00  9.28674581e+00  8.70555177e+00  
0.0765 13.967 1.888  6.57721132e-04  7.14739616e+00  8.89225219e+00  4.58936158e+00  1.14020391e+01  7.87249933e+00  6.72744804e+00  9.11839385e+00  8.52781758e+00  
0.0770 13.949 1.887  6.63221348e-04  7.18075017e+00  8.91003943e+00  4.62942476e+00  1.13039667e+01  7.67941746e+00  6.59908869e+00  8.94453649e+00  8.34559622e+00  
0.0775 13.931 1.886  6.70484733e-04  7.23245051e+00  8.95028203e+00  4.68162613e+00  1.12342272e+01  7.50835027e+00  6.48859369e+00  8.79489221e+00  8.18651389e+00  
0.0780 13.913 1.884  6.76487631e-04  7.26970978e+00  8.97238365e+00  4.72479105e+00  1.11422449e+01  7.32669675e+00  6.36736110e+00  8.63069260e+00  8.01470636e+00  
0.0785 13.895 1.883  6.80253550e-04  7.28227650e+00  8.96383500e+00  4.75211919e+00  1.10128660e+01  7.12417234e+00  6.22661973e+00  8.44004740e+00  7.81905038e+00  
0.0790 13.877 1.882  6.88630447e-04  7.34354559e+00  9.01491407e+00  4.81152978e+00  1.09561352e+01  6.96998058e+00  6.12755336e+00  8.30589135e+00  7.67601704e+00  
0.0795 13.858 1.880  6.94969087e-04  7.38212646e+00  9.03787442e+00  4.85639679e+00  1.08660947e+01  6.79963013e+00  6.01237109e+00  8.14988850e+00  7.51377259e+00  
0.0800 13.840 1.879  6.97876792e-04  7.38361450e+00  9.01529454e+00  4.87705407e+00  1.07223291e+01  6.59969214e+00  5.86949154e+00  7.95633851e+00  7.31768591e+00  
0.0805 13.822 1.878  7.07625877e-04  7.45683038e+00  9.07994083e+00  4.94541559e+00  1.06813885e+01  6.46361319e+00  5.78308934e+00  7.83934606e+00  7.19216352e+00  
0.0810 13.803 1.876  7.09626416e-04  7.44749379e+00  9.04397335e+00  4.95923985e+00  1.05241700e+01  6.26372561e+00  5.63709336e+00  7.64156631e+00  6.99378745e+00  
0.0815 13.785 1.875  7.17289688e-04  7.49709041e+00  9.07930323e+00  5.01255427e+00  1.04491806e+01  6.11304159e+00  5.53520705e+00  7.50358157e+00  6.85022216e+00  
0.0820 13.766 1.874  7.23222503e-04  7.52769789e+00  9.09142453e+00  5.05345300e+00  1.03484996e+01  5.95182379e+00  5.42199944e+00  7.35024743e+00  6.69354338e+00  
0.0825 13.748 1.872  7.30200263e-04  7.56835998e+00  9.11545049e+00  5.10140052e+00  1.02618559e+01  5.80178624e+00  5.31768968e+00  7.20897331e+00  6.54847953e+00  
0.0830 13.729 1.871  7.35165842e-04  7.58739540e+00  9.11326796e+00  5.13498932e+00  1.01467532e+01  5.63971549e+00  5.20069537e+00  7.05050037e+00  6.38860264e+00  
0.0835 13.711 1.870  7.41730502e-04  7.62222113e+00  9.12984006e+00  5.17952569e+00  1.00528904e+01  5.49190690e+00  5.09581095e+00  6.90844386e+00  6.24410765e+00  
0.0840 13.692 1.868  7.45848229e-04  7.63116159e+00  9.11528789e+00  5.20667523e+00  9.92593520e+00  5.32983585e+00  4.97612176e+00  6.74631313e+00  6.08223217e+00  
0.0845 13.673 1.867  7.53257249e-04  7.67309491e+00  9.13990922e+00  5.25659425e+00  9.84167553e+00  5.19250464e+00  4.87873006e+00  6.61441015e+00  5.94799322e+00  
0.0850 13.655 1.865  7.59074464e-04  7.69791599e+00  9.14398879e+00  5.29505706e+00  9.73655951e+00  5.04827274e+00  4.77312859e+00  6.47137439e+00  5.80457000e+00  
0.0855 13.636 1.864  7.62817741e-04  7.70105921e+00  9.12222823e+00  5.31877386e+00  9.60503426e+00  4.89361419e+00  4.65629100e+00  6.31310193e+00  5.64813256e+00  
0.0860 13.617 1.863  7.70705577e-04  7.74538071e+00  9.14900592e+00  5.37118868e+00  9.52456545e+00  4.76647639e+00  4.56494488e+00  6.18939033e+00  5.52293792e+00  
0.0865 13.598 1.861  7.77541776e-04  7.77813730e+00  9.16195795e+00  5.41587919e+00  9.43109021e+00  4.63702457e+00  4.46957204e+00  6.06021648e+00  5.39371327e+00  
0.0870 13.579 1.860  7.80020026e-04  7.76662634e+00  9.12274667e+00  5.42987160e+00  9.28556767e+00  4.48588216e+00  4.35162849e+00  5.90043439e+00  5.23801529e+00  
0.0875 13.561 1.859  7.88752805e-04  7.81678042e+00  9.15570441e+00  5.48724432e+00  9.21306048e+00  4.37063241e+00  4.26817595e+00  5.78741936e+00  5.12397818e+00  
0.0880 13.542 1.857  7.92205916e-04  7.81372493e+00  9.12631940e+00  5.50744545e+00  9.07999719e+00  4.23153703e+00  4.15931472e+00  5.63994813e+00  4.98040356e+00  
0.0885 13.523 1.856  8.00817914e-04  7.86086137e+00  9.15531583e+00  5.56330043e+00  9.00494905e+00  4.12070013e+00  4.07763208e+00  5.52932860e+00  4.86963215e+00  
0.0890 13.504 1.854  8.03424744e-04  7.84820745e+00  9.11470158e+00  5.57698518e+00  8.86373467e+00  3.98431632e+00  3.96858477e+00  5.38159720e+00  4.72711965e+00  
0.0895 13.485 1.853  8.09881021e-04  7.87264258e+00  9.11698921e+00  5.61721992e+00  8.76422081e+00  3.86757773e+00  3.87866651e+00  5.25980518e+00  4.60758574e+00  
0.0900 13.466 1.851  8.16227170e-04  7.89520377e+00  9.11699488e+00  5.65631767e+00  8.66370093e+00  3.75351683e+00  3.79000216e+00  5.13971049e+00  4.49017951e+00  
0.0905 13.447 1.850  8.22418020e-04  7.91538017e+00  9.11414979e+00  5.69397941e+00  8.56179477e+00  3.64185556e+00  3.70236170e+00  5.02100163e+00  4.37460346e+00  
0.0910 13.427 1.849  8.27657233e-04  7.92568627e+00  9.09987368e+00  5.72468228e+00  8.45041257e+00  3.52910510e+00  3.61224657e+00  4.89893251e+00  4.25670776e+00  
0.0915 13.408 1.847  8.33611703e-04  7.94212648e+00  9.09254634e+00  5.76001297e+00  8.34645028e+00  3.42177310e+00  3.52657499e+00  4.78288827e+00  4.14453484e+00  
0.0920 13.389 1.846  8.38358945e-04  7.94636360e+00  9.07120739e+00  5.78665564e+00  8.23097610e+00  3.31250342e+00  3.43757685e+00  4.66232758e+00  4.02903068e+00  
0.0925 13.370 1.844  8.45065457e-04  7.96845391e+00  9.07013239e+00  5.82650533e+00  8.13464921e+00  3.21289298e+00  3.35765478e+00  4.55407543e+00  3.92458180e+00  
0.0930 13.351 1.843  8.49977427e-04  7.97286699e+00  9.04891973e+00  5.85357915e+00  8.02185939e+00  3.10984161e+00  3.27265720e+00  4.43893503e+00  3.81484463e+00  
0.0935 13.331 1.841  8.55095044e-04  7.97856800e+00  9.02911593e+00  5.88175800e+00  7.91134733e+00  3.00976114e+00  3.18975881e+00  4.32663886e+00  3.70799865e+00  
0.0940 13.312 1.840  8.61397479e-04  7.99458332e+00  9.02090417e+00  5.91774388e+00  7.81199747e+00  2.91604183e+00  3.11254730e+00  4.22205383e+00  3.60821859e+00  
0.0945 13.293 1.839  8.66555376e-04  7.99924070e+00  8.99986533e+00  5.94547268e+00  7.70304495e+00  2.82143524e+00  3.03304864e+00  4.11436247e+00  3.50636334e+00  
0.0950 13.274 1.837  8.72826960e-04  8.01346262e+00  8.98952153e+00  5.98048475e+00  7.60427737e+00  2.73261014e+00  2.95873071e+00  4.01369654e+00  3.41094119e+00  
0.0955 13.254 1.836  8.77421116e-04  8.01158817e+00  8.96114020e+00  6.00360279e+00  7.49182475e+00  2.64149201e+00  2.88060687e+00  3.90786320e+00  3.31169383e+00  
0.0960 13.235 1.834  8.83313885e-04  8.02092732e+00  8.94524456e+00  6.03528533e+00  7.39072998e+00  2.55612347e+00  2.80785273e+00  3.80931185e+00  3.21899976e+00  
0.0965 13.216 1.833  8.89140239e-04  8.02891565e+00  8.92782708e+00  6.06611733e+00  7.28976096e+00  2.47310567e+00  2.73648944e+00  3.71264409e+00  3.12840113e+00  
0.0970 13.196 1.831  8.94203433e-04  8.02931910e+00  8.90198838e+00  6.09135513e+00  7.18335588e+00  2.39050749e+00  2.66441521e+00  3.61500794e+00  3.03748051e+00  
0.0975 13.177 1.830  8.99391714e-04  8.03021755e+00  8.87669188e+00  6.11708965e+00  7.07855502e+00  2.31033231e+00  2.59405189e+00  3.51968973e+00  2.94892221e+00  
0.0980 13.157 1.828  9.05528723e-04  8.03891461e+00  8.85999084e+00  6.14889675e+00  6.98173021e+00  2.23464237e+00  2.52772585e+00  3.42984603e+00  2.86536681e+00  
0.0985 13.138 1.827  9.10081435e-04  8.03284682e+00  8.82707275e+00  6.16953743e+00  6.87377053e+00  2.15767554e+00  2.45874315e+00  3.33639366e+00  2.77929911e+00  
0.0990 13.118 1.825  9.16477817e-04  8.04239807e+00  8.81127798e+00  6.20233664e+00  6.78008987e+00  2.08672507e+00  2.39578138e+00  3.25110896e+00  2.70037788e+00  
0.0995 13.099 1.824  9.21569939e-04  8.03979958e+00  8.78223418e+00  6.22586090e+00  6.67787293e+00  2.01543227e+00  2.33119647e+00  3.16361687e+00  2.62012909e+00  
0.1000 13.079 1.822  9.25963512e-04  8.03053439e+00  8.74595365e+00  6.24430437e+00  6.57144696e+00  1.94462041e+00  2.26621623e+00  3.07558440e+00  2.53982175e+00  
0.1005 13.060 1.821  9.32280906e-04  8.03732956e+00  8.72713574e+00  6.27537893e+00  6.47906332e+00  1.87937234e+00  2.20693299e+00  2.99528064e+00  2.46621461e+00  
0.1010 13.040 1.819  9.36439261e-04  8.02485121e+00  8.68749615e+00  6.29148714e+00  6.37298208e+00  1.81230233e+00  2.14432520e+00  2.91046030e+00  2.38936885e+00  
0.1015 13.021 1.818  9.43589141e-04  8.03732761e+00  8.67482275e+00  6.32734557e+00  6.28750366e+00  1.75232030e+00  2.08940337e+00  2.83607029e+00  2.32136696e+00  
0.1020 13.001 1.816  9.47388471e-04  8.02064425e+00  8.63083586e+00  6.34024783e+00  6.18134313e+00  1.68894513e+00  2.02910907e+00  2.75438094e+00  2.24792362e+00  
0.1025 12.982 1.815  9.53938463e-04  8.02663734e+00  8.61121600e+00  6.37123732e+00  6.09339362e+00  1.63160803e+00  1.97545340e+00  2.68170165e+00  2.18207854e+00  
0.1030 12.962 1.813  9.57603159e-04  8.00774764e+00  8.56505478e+00  6.38249239e+00  5.98852163e+00  1.57180657e+00  1.91763864e+00  2.60337072e+00  2.11210529e+00  
0.1035 12.943 1.812  9.63761413e-04  8.00916346e+00  8.54059103e+00  6.41005599e+00  5.89955782e+00  1.51717744e+00  1.86554575e+00  2.53280525e+00  2.04866487e+00  
0.1040 12.923 1.810  9.68073960e-04  7.99462468e+00  8.49924791e+00  6.42491034e+00  5.80065085e+00  1.46183004e+00  1.81149484e+00  2.45957697e+00  1.98349615e+00  
0.1045 12.903 1.809  9.75996256e-04  8.00922753e+00  8.48885309e+00  6.46333259e+00  5.72369421e+00  1.41312828e+00  1.76500806e+00  2.39661602e+00  1.92687156e+00  
0.1050 12.884 1.807  9.77681484e-04  7.97204985e+00  8.42386654e+00  6.45993328e+00  5.61240589e+00  1.35829556e+00  1.70948542e+00  2.32137797e+00  1.86092177e+00  
0.1055 12.864 1.806  9.84556740e-04  7.97673919e+00  8.40301263e+00  6.49061735e+00  5.53058401e+00  1.31088867e+00  1.66311489e+00  2.25856755e+00  1.80500934e+00  
0.1060 12.844 1.804  9.88970045e-04  7.96087343e+00  8.36069197e+00  6.50456942e+00  5.43655007e+00  1.26248391e+00  1.61433222e+00  2.19247578e+00  1.74692462e+00  
0.1065 12.825 1.803  9.94340749e-04  7.95217882e+00  8.32596218e+00  6.52445708e+00  5.34851979e+00  1.21657518e+00  1.56806419e+00  2.12979584e+00  1.69182282e+00  
0.1070 12.805 1.801  9.99961863e-04  7.94487054e+00  8.29278535e+00  6.54555335e+00  5.26286030e+00  1.17255441e+00  1.52339667e+00  2.06928533e+00  1.63876808e+00  
0.1075 12.785 1.800  1.00407947e-03  7.92511411e+00  8.24677200e+00  6.55640256e+00  5.17058825e+00  1.12846860e+00  1.47777002e+00  2.00746682e+00  1.58501367e+00  
0.1080 12.766 1.798  1.01011794e-03  7.91998900e+00  8.21602652e+00  6.57943272e+00  5.08881833e+00  1.08761477e+00  1.43578216e+00  1.95058833e+00  1.53538643e+00  
0.1085 12.746 1.797  1.01375603e-03  7.89551528e+00  8.16540888e+00  6.58637709e+00  4.99643948e+00  1.04595324e+00  1.39181635e+00  1.89101718e+00  1.48398741e+00  
0.1090 12.726 1.795  1.02004898e-03  7.89119040e+00  8.13565004e+00  6.61024233e+00  4.91761162e+00  1.00790336e+00  1.35215495e+00  1.83729129e+00  1.43736288e+00  
0.1095 12.707 1.794  1.02536788e-03  7.87875618e+00  8.09771402e+00  6.62731576e+00  4.83550627e+00  9.70604582e-01  1.31259123e+00  1.78369283e+00  1.39117762e+00  
0.1100 12.687 1.792  1.02792191e-03  7.84466792e+00  8.03772926e+00  6.62612549e+00  4.74174460e+00  9.32152306e-01  1.27071565e+00  1.72694730e+00  1.34281893e+00  
0.1105 12.667 1.790  1.03444525e-03  7.84039981e+00  8.00827082e+00  6.65024122e+00  4.66642548e+00  8.97798973e-01  1.23411095e+00  1.67736328e+00  1.30014465e+00  
0.1110 12.647 1.789  1.03992631e-03  7.82765376e+00  7.97036187e+00  6.66716468e+00  4.58791510e+00  8.64206162e-01  1.19765037e+00  1.62796944e+00  1.25794731e+00  
0.1115 12.628 1.787  1.04367756e-03  7.80144051e+00  7.91894155e+00  6.67257280e+00  4.50310522e+00  8.30548607e-01  1.16036663e+00  1.57745112e+00  1.21515101e+00  
0.1120 12.608 1.786  1.04898633e-03  7.78640461e+00  7.87894451e+00  6.68760495e+00  4.42567372e+00  7.98955463e-01  1.12549570e+00  1.53020973e+00  1.17505073e+00  
0.1125 12.588 1.784  1.05375436e-03  7.76689094e+00  7.83459436e+00  6.69877716e+00  4.34717148e+00  7.68192600e-01  1.09110527e+00  1.48361667e+00  1.13569882e+00  
0.1130 12.568 1.783  1.05915056e-03  7.75153382e+00  7.79457616e+00  6.71353503e+00  4.27223829e+00  7.38934391e-01  1.05825864e+00  1.43911828e+00  1.09816661e+00  
0.1135 12.549 1.781  1.06324896e-03  7.72624679e+00  7.74478138e+00  6.71964541e+00  4.19336483e+00  7.09982902e-01  1.02517812e+00  1.39429616e+00  1.06063302e+00  
0.1140 12.529 1.779  1.06728333e-03  7.70012649e+00  7.69429236e+00  6.72502144e+00  4.11514625e+00  6.81857840e-01  9.92796224e-01  1.35042005e+00  1.02399875e+00  
0.1145 12.509 1.778  1.07357220e-03  7.68979156e+00  7.65966635e+00  6.74423592e+00  4.04632415e+00  6.55959188e-01  9.63182412e-01  1.31030541e+00  9.90387288e-01  
0.1150 12.489 1.776  1.07764232e-03  7.66312653e+00  7.60905080e+00  6.74903191e+00  3.97071932e+00  6.30033747e-01  9.32778698e-01  1.26911017e+00  9.56231539e-01  
0.1155 12.470 1.775  1.08161732e-03  7.63543673e+00  7.55756942e+00  6.75289776e+00  3.89567490e+00  6.04857223e-01  9.03015890e-01  1.22878183e+00  9.22898157e-01  
0.1160 12.450 1.773  1.08717033e-03  7.61844503e+00  7.51679377e+00  6.76626322e+00  3.82707529e+00  5.81286853e-01  8.75213875e-01  1.19111841e+00  8.91723099e-01  
0.1165 12.430 1.772  1.09119492e-03  7.59037566e+00  7.46533676e+00  6.76969966e+00  3.75446775e+00  5.57980185e-01  8.47179475e-01  1.15313255e+00  8.60532204e-01  
0.1170 12.410 1.770  1.09649834e-03  7.57080785e+00  7.42237303e+00  6.78070727e+00  3.68705922e+00  5.36031332e-01  8.20779244e-01  1.11736694e+00  8.31151036e-01  
0.1175 12.391 1.768  1.10054086e-03  7.54217419e+00  7.37076365e+00  6.78350475e+00  3.61669718e+00  5.14434737e-01  7.94346808e-01  1.08155142e+00  8.01936634e-01  
0.1180 12.371 1.767  1.10593531e-03  7.52240019e+00  7.32795176e+00  6.79427117e+00  3.55158216e+00  4.94138312e-01  7.69510850e-01  1.04790556e+00  7.74476739e-01  
0.1185 12.351 1.765  1.10978284e-03  7.49176284e+00  7.27481900e+00  6.79513147e+00  3.48283024e+00  4.74086276e-01  7.44497554e-01  1.01401161e+00  7.47030820e-01  
0.1190 12.331 1.764  1.11365900e-03  7.46103153e+00  7.22176093e+00  6.79585104e+00  3.41502974e+00  4.54670033e-01  7.20102801e-01  9.80955485e-01  7.20336022e-01  
0.1195 12.312 1.762  1.11950166e-03  7.44308907e+00  7.18121151e+00  6.80821163e+00  3.35399754e+00  4.36644027e-01  6.97535926e-01  9.50384936e-01  6.95597215e-01  
0.1200 12.292 1.760  1.12282555e-03  7.40808893e+00  7.12452087e+00  6.80483423e+00  3.28691280e+00  4.18583733e-01  6.74341914e-01  9.18951930e-01  6.70427701e-01  
0.1205 12.272 1.759  1.12871174e-03  7.38963396e+00  7.08384230e+00  6.81665224e+00  3.22789842e+00  4.01934422e-01  6.53124384e-01  8.90207556e-01  6.47323177e-01  
0.1210 12.252 1.757  1.13163178e-03  7.35149942e+00  7.02463350e+00  6.81013964e+00  3.16192259e+00  3.85137104e-01  6.31113876e-01  8.60372021e-01  6.23618222e-01  
0.1215 12.233 1.756  1.13653787e-03  7.32595350e+00  6.97755351e+00  6.81529986e+00  3.10202169e+00  3.69394991e-01  6.10586101e-01  8.32551956e-01  6.01459857e-01  
0.1220 12.213 1.754  1.14097819e-03  7.29708998e+00  6.92756140e+00  6.81728077e+00  3.04198709e+00  3.54191771e-01  5.90515132e-01  8.05342902e-01  5.79893861e-01  
0.1225 12.193 1.752  1.14479195e-03  7.26397793e+00  6.87376804e+00  6.81517507e+00  2.98131839e+00  3.39399224e-01  5.70749953e-01  7.78536976e-01  5.58750454e-01  
0.1230 12.173 1.751  1.15131657e-03  7.24770901e+00  6.83605164e+00  6.82884096e+00  2.92840114e+00  3.25874520e-01  5.52811463e-01  7.54208673e-01  5.39491831e-01  
0.1235 12.154 1.749  1.15246256e-03  7.19743440e+00  6.76669625e+00  6.81018973e+00  2.86357289e+00  3.11716781e-01  5.33264660e-01  7.27651795e-01  5.18829067e-01  
0.1240 12.134 1.747  1.15861313e-03  7.17808873e+00  6.72638299e+00  6.82091002e+00  2.81114163e+00  2.98988993e-01  5.16100835e-01  7.04336342e-01  5.00500804e-01  
0.1245 12.114 1.746  1.16211292e-03  7.14206693e+00  6.67081799e+00  6.81559234e+00  2.75380689e+00  2.86350042e-01  4.98628688e-01  6.80539061e-01  4.82000012e-01  
0.1250 12.094 1.744  1.16696162e-03  7.11409047e+00  6.62292960e+00  6.81787825e+00  2.70037046e+00  2.74433867e-01  4.82179462e-01  6.58094295e-01  4.64546482e-01  
0.1255 12.075 1.742  1.17029750e-03  7.07671062e+00  6.56657882e+00  6.81096903e+00  2.64458844e+00  2.62725523e-01  4.65779429e-01  6.35634395e-01  4.47207906e-01  
0.1260 12.055 1.741  1.17582176e-03  7.05230030e+00  6.52240631e+00  6.81648028e+00  2.59437134e+00  2.51849915e-01  4.50681990e-01  6.14860621e-01  4.31135367e-01  
0.1265 12.035 1.739  1.17899932e-03  7.01360131e+00  6.46537016e+00  6.80801444e+00  2.54031783e+00  2.41081095e-01  4.35485845e-01  5.93785651e-01  4.14988017e-01  
0.1270 12.016 1.738  1.18301867e-03  6.97973633e+00  6.41295381e+00  6.80413334e+00  2.48872691e+00  2.30799723e-01  4.21063218e-01  5.73610392e-01  3.99542352e-01  
0.1275 11.996 1.736  1.18765142e-03  6.94924585e+00  6.36385030e+00  6.80344345e+00  2.43927465e+00  2.21036143e-01  4.07475746e-01  5.54338078e-01  3.84818061e-01  
0.1280 11.976 1.734  1.19178381e-03  6.91562228e+00  6.31214931e+00  6.79952523e+00  2.38982535e+00  2.11632495e-01  3.94487870e-01  5.35534400e-01  3.70523607e-01  
0.1285 11.957 1.733  1.19511865e-03  6.87724019e+00  6.25636381e+00  6.79074925e+00  2.33970783e+00  2.02479273e-01  3.81988745e-01  5.16988695e-01  3.56498063e-01  
0.1290 11.937 1.731  1.20003987e-03  6.84776847e+00  6.20885690e+00  6.79069287e+00  2.29334288e+00  1.93886319e-01  3.70629704e-01  4.99582281e-01  3.43327745e-01  
0.1295 11.917 1.729  1.20337994e-03  6.80914932e+00  6.15338229e+00  6.78134775e+00  2.24509027e+00  1.85486415e-01  3.59850933e-01  4.82236355e-01  3.30303340e-01  
0.1300 11.898 1.728  1.20682747e-03  6.77100205e+00  6.09853777e+00  6.77235557e+00  2.19774714e+00  1.77384494e-01  3.49986973e-01  4.65386057e-01  3.17685030e-01  
0.1305 11.878 1.726  1.21160096e-03  6.74009708e+00  6.05040863e+00  6.77051355e+00  2.15350189e+00  1.69758697e-01  3.41462515e-01  4.49496430e-01  3.05790911e-01  
