# Spectral shape (in MeV) of electron neutrinos produced in the Be7 neutrino line for the excited state transition
# From Phys. Rev. D 49 (1994) 3923
# Data downloaded from http://www.sns.ias.edu/~jnb/SNdata/7belineshape.html

0.38349,0.
0.38359,0.
0.38369000000000003,0.020002289276925957
0.38379,0.2200251930474452
0.38389,1.870214140903284
0.38399,11.521319199575313
0.38409,50.65580112671951
0.38419000000000003,158.56815617123834
0.38429,354.4605859994342
0.38439,574.2357504184164
0.38449,698.4899776193918
0.38459,684.3883629740783
0.38469000000000003,600.2987346494002
0.38479,521.3296926356444
0.38489,467.20349514597285
0.38499,428.45905887934543
0.38509,396.2253680978947
0.38519000000000003,367.2420494864631
0.38529,340.6390034179993
0.38539,316.066189812655
0.38549,293.3335869127985
0.38559,272.2711752510749
0.38569000000000003,252.73893879554487
0.38579,234.62686494968474
0.38589,217.8049388266937
0.38599,202.1831501203251
0.38609,187.67148852433223
0.38619000000000003,174.19994602274548
0.38629,161.67851230931814
0.38639,150.05718165835762
0.38649,139.25594490875577
0.38659,129.22479633481996
0.38669,119.9037290657191
0.38679,111.25273852089911
0.38689,103.21181782952884
0.38699,95.75096155596371
0.38709,88.82016697485467
0.38719,82.38943065078615
0.38729,76.41875300377667
0.38739,70.87811259634938
0.38749,65.73752499526448
0.38759,60.95697961928084
0.38769,56.526472322916376
0.38779,52.41600067087004
0.38789,48.59556522818434
0.38799,45.05515784891915
0.38809,41.774783243599025
0.38819,38.72443497646486
0.38829,35.90411104728765
0.38839,33.283811020995344
0.38849,30.85353375244944
0.38859,28.59327295091484
0.38869,26.503034617078626
0.38879,24.572812605229704
0.38889,22.772608480525093
0.38899,21.102416242277698
0.38909,19.562239890945584
0.38919,18.12207499099867
0.38929,16.791923687689987
0.38939,15.561781835537486
0.38949,14.421651289746181
0.38959,13.361529905063035
0.38969,12.381417681488053
0.38979,11.47131347388271
0.38989,10.631217282247011
0.38999,9.851127961442431
0.39009,9.131045611480427
0.39019,8.460968987211022
0.39029,7.830896243415539
0.39039,7.26083127055424
0.39049,6.730770678224118
0.39059,6.230713321286656
0.39069,5.770660944949079
0.39079,5.350612849131229
0.39089,4.950566843567517
0.39099,4.590525618580789
0.39109,4.250486883894004
0.39119,3.940451384599876
0.39129,3.650418075571338
0.39139,3.3803869568083886
0.39149,3.1303585283682853
0.39159,2.9003320901708682
0.39169,2.6903080422619436
